season,episode,scene,quote_index,character,line,extra
8,23,4,0,marc,i am so sorry. the doctor insisted on closing the curtain for the exam.,
8,23,4,2,marc,"julie’s cervix is dilated a seven centimeters, that’s about four fingers. the doctor let me feel it myself.",
8,23,4,3,julie,have you felt rachel’s cervix ross?,
8,23,4,6,julie,"well, if you like you can feel rachel’s and then feel mine to compare.",
8,23,4,7,mrs geller,: am i interrupting?,[entering]
8,23,5,1,mrs geller,": oh that’s all right, i’m coming back later with your father.",
8,23,5,3,mrs geller,: i actually needed to talk to you before the birth.,
8,23,5,5,mrs geller,": i brought something that i want to give you, assuming of course that you want it.",[she holds up an engagement ring.]
8,23,5,7,mrs geller,": this is your grandmother’s engagement ring, i want you to give it to rachel.",
8,23,5,9,mrs geller,: just hear me out!,
8,23,5,11,mrs geller,": honestly! ross, this isn’t just some girl you picked up in a bar and humped. a child should have a family.",
8,23,5,13,mrs geller,": just…think about it. if you don’t, i’ll talk more about humping.",
8,23,5,16,mrs geller,: oh hi dear!,
8,23,7,8,evil bitch,are you looking at her?!,
8,23,7,9,sick bastard,no!,
8,23,7,10,evil bitch,don’t you look at her you sick bastard!,
8,23,7,11,sick bastard,honey i swear! i wasn’t looking at her!,
8,23,7,12,evil bitch,she’s in labor! you like that you sick son of a bitch!,
8,23,7,14,evil bitch,see? see? it was because you were looking fat pervert!,
8,23,7,16,evil bitch,you miss your girlfriend?,
8,23,7,22,evil bitch,don’t you talk to my husband like that you stupid bastard!,[ross shrugs his shoulders to rachel and sick bastard closes the screen all the way.]
8,23,9,7,man,hi!,
8,23,9,9,man,"oh uh, up or down?",
8,23,9,11,man,could you press up too please?,
8,23,9,13,man,oh yeah? how’d yours happen?,
8,23,9,15,man,car accident.,
8,23,9,17,man,"oh, let me guess some idiot on a cell phone wasn’t paying attention?",
8,23,9,18,man,"yeah. me. oh hey, that’s me. hey uh, i take it you’re just visiting someone.",[the elevator door opens.] [rolls onto the elevator.]
8,23,9,20,man,"well umm, if you have sometime y’know and maybe you might want to visit someone else…",
8,23,9,22,man,i’m in the middle…,"[the elevator door closes, cutting him off.]"
8,23,10,3,woman,"oooh, that sounded like a bad one.",
8,23,10,5,woman,"mine haven’t been so bad. oh! here comes one now. oh, that was a big one!","[hums then squeals a little bit.] [rachel motions for ross to close the privacy screen, which he does.]"
8,23,11,1,nurse,i think i know who you’re talking about.,
8,23,11,3,nurse,"i’m sorry, that information is restricted to hospital staff…",
8,23,11,5,nurse,dr. drake who?,
8,23,11,7,nurse,a doctor at this hospital?,
8,23,11,11,nurse,he’s in room 816.,
8,23,14,1,dr. long,three.,
8,23,14,3,dr. long,"we are moving along, just slowly. don’t worry, you’re doing great. i’ll be back soon.",[rachel lies back and sighs.] [exits.]
8,23,14,7,doctor,oh my. we’re gonna need to take you straight to the delivery room.,
8,23,14,9,woman giving birth,it’s coming! it’s coming!,[yelling from the hallway]
8,23,14,10,doctor,and here it is!,[the baby cries.]
8,23,15,1,man,really? i’ve been dealing with dr. wells.,
8,23,15,3,man,dr. wells is a woman.,
8,23,15,5,man,clifford burnett.,
8,23,15,7,cliff,"november 16 th , 1968.",
8,23,15,9,cliff,can’t you figure that out based on my date of birth?,
8,23,15,11,cliff,i’m 33.,
8,23,15,13,cliff,no.,
8,23,15,15,cliff,are all the questions this personal?,
8,23,15,17,cliff,well uh if you must know i’m a widower.,
8,23,15,19,cliff,yeah.,
8,23,15,21,cliff,no.,
8,23,15,23,cliff,no!,
8,23,16,0,nurse,this room’s available.,[calling to the woman]
8,23,16,4,nurse,i don’t think the next patient is very far along.,
8,23,16,6,woman,oh….my….gawd!!! commercial break,"[uh-huh, it’s janice.] [ross and rachel are, needless to say, stunned at the arrival of janice.]"
8,23,17,0,janice,i….can’t….believe this!,
8,23,17,2,janice,i mean this is so great! we’re gonna be baby buddies!,[does the laugh.]
8,23,17,4,man,hi sweetie!,"[entering, carrying a pillow]"
8,23,17,5,janice,"hi! hi sweetheart! this is my husband sid, i don’t think you’ve met him. ross, rachel, this is sid. i nabbed him a year ago at the dermatologist’s office. thank god for adult acne huh?",[does the laugh.]
8,23,17,6,sid,i still can’t believe it! i’m the luckiest guy in the world!,
8,23,17,8,sid,what’d he say?,[to janice]
8,23,17,9,janice,"oh y’know what? you have to speak very loudly when you’re talking to sid, because he’s almost completely deaf.",
8,23,17,13,janice,"so? congratulations you two, i didn’t even know you got married.",
8,23,17,16,janice,what?!,
8,23,17,18,janice,why?!!,
8,23,17,20,janice,oh. well then shut me up.,[does the laugh.]
8,23,17,22,janice,"uh-oh, i feel another one coming.",[she makes a sound like a goose during the contraction.]
8,23,20,7,janice,chandler bing!,
8,23,20,10,janice,"oh, this should be easy. i have a very wide pelvis. you remember chandler.",
8,23,20,12,janice,it’s you. this is yours.,
8,23,20,14,janice,look how nervous he gets! we haven’t slept together in years!,[laughs] [laughs again.]
8,23,21,1,cliff,"i’d have to say…the talking gorilla, because at least i can explain to him that you’re making me eat him.",
8,23,21,3,cliff,"no, i’m sorry. it’s just my foot itches like crazy.",
8,23,21,5,cliff,wow! i usually get to know a girl a little better before i let her spoon me.,
8,23,22,3,dr. long,"twenty-one hours, you’re a hero.",
8,23,22,5,dr. long,"actually, i think you’re ready to go to the delivery room.",
8,23,22,7,dr. long,"ten centimeters, you’re about to become a mom.",
8,23,23,0,cliff,is this the same spoon that was in my cast?,[smells it.]
8,23,23,2,cliff,oh my god! that’s the doctor who was in my room before!,
8,23,23,4,cliff,"i’m telling you! the guy from that show was here in my room, asking me all these weird questions!",
8,23,23,7,cliff,that-that’s him! you know him?,
8,23,23,9,cliff,i don’t believe this. you got him to pretend he was some fake doctor?,
8,23,23,11,cliff,and then you tried to make me think that i was crazy.,
8,23,23,13,cliff,i don’t think so.,
8,23,23,18,cliff,it doesn’t happen to me either.,
8,23,24,0,dr. long,push. push. come on push for five seconds. 5…4…,
8,23,24,2,dr. long,"okay, the next contraction should be in about twenty seconds.",
8,23,24,6,dr. long,"here we go! okay, keep pushing! wait! i see something.",
8,23,24,10,dr. long,"it’s the baby’s buttock, she’s breech.",
8,23,24,13,dr. long,"she’s gonna be fine. okay, she’s in a more difficult position so you’re gonna have to push even harder now. go! push!",
8,23,24,15,dr. long,"rachel you’re gonna have to push even harder, nothing’s happening!",
8,23,24,22,dr. long,good!,
8,23,24,26,dr. long,here we go!,
8,23,24,34,dr. long,here she is!,[dr. long hands her to rachel.]
8,23,24,36,dr. long,do we have a name yet?,
8,23,24,38,dr. long,"that’s fine, for now we’ll just call her baby girl green.",
8,23,27,0,janice,yoo-hoo! aaron litman-neurolic would like to say hello to his future bride.,[entering]
8,23,27,2,janice,he’s a keeper. how are you feeling?,
8,23,27,4,janice,"can i just say, i really admire what you’re doing. just raising her all alone.",
8,23,27,6,janice,"oh, sure. now. but what happens when he meets somebody else and gets married?",
8,23,27,8,janice,"i’m telling you rachel, listen to janice. they all say they’re gonna be there until they start their real family.",
8,23,27,10,janice,"oh well that’s what i thought about my first husband, now i’m lucky if my kid gets to spend the weekend with her father and the twins and little ms. new boobs.",
8,23,27,12,janice,"i hate to be the one to say it, but honey you two are on your own.",[her and emma]
8,23,27,15,janice,oh hi!,
8,23,27,17,janice,"say hello to aaron, your future son-in-law.",
8,23,27,19,janice,i’m gonna leave the three of you alone.,
8,23,27,21,janice,bye.,[exits.]
9,1,1,14,mr geller,: where’s my granddaughter? i’ve been practicing my magic tricks.,
9,1,1,17,mr geller,: she went to pick up aunt liddy.,
9,1,1,19,mr geller,: so when do i get to meet emma and show her this?,[pulls a bouquet of flowers out of his sleeve.]
9,1,2,1,mr geller,": look at her, my first grandchild.",
9,1,2,3,mr geller,": well of course ben, i meant my first granddaughter. wow.","[to monica, mouths]"
9,1,2,40,mr geller,: noted.,
9,1,2,42,mr geller,": are you kidding me, i could stay and look at her forever.",
9,1,4,1,mr geller,: i think there are people in there having sex.,[ross turns to look at joey.]
9,1,4,3,mr geller,: wanna peek?,
9,1,4,5,mr geller,: come on!,
9,1,4,8,mr geller,: well i’m peeking. oh my god!,[he peeks.]
9,1,5,4,nurse,hey! are you ready to try nursing again?,
9,1,5,6,nurse,"it’s all right honey, it takes some babies a while to get it, but don’t worry. it’ll happen.",
9,1,5,14,nurse,why don’t we try massaging the breast to stimulate the flow.,[does so.]
9,1,7,4,mr geller,: of course. i’ll always be your dad.,
9,1,7,8,mr geller,": oh, i don’t think that. before today i never thought of you two having sex at all. it was a simpler time.",
9,1,7,10,mr geller,: what?,
9,1,7,12,mr geller,": oh my god! this is so exciting! well, get back in there! i’ll guard the door!",[points to the closet]
9,1,7,14,mr geller,: whoa-whoa-whoa! i don’t think so! aren’t you ovulating?,
9,1,7,16,mr geller,": well you gotta get at it princess! when your mother and i were trying to conceive you, whenever she was ovulating, bam, we did it. that’s how i got my bad hip.",
9,1,7,18,mr geller,": this one time i had my knee up on the sink and your mother, she was…",
9,1,7,20,mr geller,": you’re right, you’re right. this is about your positions. now, what i saw in the closet is not the optimum position for conceiving a child, although it might feel good.",
9,1,7,22,mr geller,": but pleasure is important, and it helps if the woman has an orgasm. you up to the task sailor?",[to chandler]
9,1,10,49,nurse,"hey, she just woke up! she’s hungry. why don’t we give this another try?",
9,1,10,59,nurse,i’ll come back for her later.,
9,1,11,0,mr geller,": kids, i spoke to a doctor and picked up this pamphlets on how to get pregnant.",[he slides them under the door.]
9,1,11,3,mr geller,": sorry to bother you again, but could you pass my pamphlets back? thank you.",[pause] [they do so.]
9,2,3,0,ms. mckenna,"the numbers we are seeing new york, chicago, and london are consistently solid, but many of our officers have reported disappointing fields.",[chandler drifts off and his arm slips off the table and he wakes back up.]
9,2,3,1,ms. mckenna,"boston is down, atlanta is down, houston is down, i could go on and on but instead of boring you i’ll go straight to my forty two point plan.","[chandler leans over to fall asleep on the man’s shoulder next to him, only the man catches his attempt.]"
9,2,5,0,ms. mckenna,"ok if everyone’s on board, it’s settled, chandler, chandler?","[walter puts his hand on chandlers hand, chandler sleeping puts his hand on top of his, he then wakes up and pulls his hand away]"
9,2,5,2,ms. mckenna,are you on board?,
9,2,5,4,ms. mckenna,"then, problem solved. chandler will be running our office in tulsa. you’re gonna love oklahoma.",[chandler smiles and nods then realizes what he’s agreed to.]
9,2,7,1,gunther,diapers huh?,
9,2,7,3,gunther,so i guess rachel had you baby?,
9,2,7,5,gunther,nope! i still can’t believe she slept with you in the first place.,
9,2,9,1,ms. mckenna,what?,
9,2,9,3,ms. mckenna,you fell asleep?,
9,2,9,5,ms. mckenna,"chandler, i…",
9,3,7,1,mike,yeah?,
9,3,8,0,mike,"i gotta tell you, i can't believe i'm doing this with you. although i did just get out of a nine-year relationship, so i guess i should be open and taking some risks.",
9,3,8,2,mike,i am mike.,
9,3,8,7,mike,"how do i and joey know each other? wow, if i had a nickel for every time somebody has asked me that.",
9,3,8,9,mike,"yeah, we met in college. i mean, high school.",[off joey's look]
9,3,8,11,mike,"well, i'm a lawyer.",
9,3,8,13,mike,"actually, i just gave up my practice.",
9,3,8,15,mike,"i always wanted to play piano professionally, and i figured if i don't do this now, i never will.",
9,3,8,18,mary ellen,i thought you thought he was still a lawyer.,
9,3,10,1,receptionist,"dr. gettleman is finishing up with a patient, he should be out shortly.",
9,3,10,2,dr. gettleman,"i think you just have a cold, it's definitely not strep.",[to a patient]
9,3,10,4,dr. gettleman,would you like a lollypop?,
9,3,11,2,mike,"no, i didn't.",
9,3,11,5,mary ellen,"wow, you're a lot nicer on 'days of our lives'.",
9,3,11,6,mike,'days of our lives'! that's why you look so familiar!,
9,3,11,8,mike,what?!,
9,3,11,13,mike,six!,[joey holds up six fingers]
9,3,11,17,mike,"i'm sorry too. and just to be clear, i didn't hit his mother with a car.",
9,3,11,19,mary ellen,hey!,
9,3,11,23,mike,it was nice meeting you!,
9,3,11,25,mary ellen,i'll stay if you can tell me my name.,
9,3,13,0,mike,"excuse me, hi. i was hoping i would run into you. can we talk?",
9,3,13,2,mike,"i'm sorry, really, i'm so embarrassed. really, i'm a pretty nice guy. just ask my parole officer...apparently i'm not a funny guy.",
9,3,13,4,mike,"because i was told i'd get a free dinner, which i didn't. and that i'd meet a pretty girl. which i did.",
9,3,13,6,mike,"my name in mike, and i do play piano.",
9,3,13,8,mike,there isn't a piano here.,
9,3,13,10,mike,,[plays 'air piano']
9,3,13,12,mike,really?,
9,3,13,14,mike,that's great. what kind of music do you play?,
9,3,13,16,mike,"do you think that maybe, sometime, i could...",
9,3,13,18,mike,okay. do you think maybe sometime i could take you out?,
9,3,14,1,receptionist,the doctor will be right with you sir.,
9,3,14,2,girl,"mommy, i can't find waldo.",[reading a book]
9,3,14,4,woman,"wow, so your child is a big fan of the waldo books too?",
9,3,14,6,sally,"hi, i'm sally. so, no ring. can i assume you are also a single parent?",
9,3,14,8,sally,"it's hard isn't it? there's almost no time for a social life. i mean, where are you gonna meet someone?",
9,3,14,10,nurse,"rossy, we're ready for you.",[to ross]
9,3,14,12,boy,mommy,[he walks over to sally.]
9,3,14,13,girl,"mommy, what's wrong with that man?",
9,4,1,19,mike,phoebe what's wrong?,[comes in smiling then sees phoebe crying]
9,4,1,22,mike,its mike hanagen,
9,4,1,24,mike,"hey, so are you sure your ready to go.",
9,4,2,13,hayley,excuse me?,
9,4,2,15,hayley,oh i thought you said hi.,
9,4,2,17,hayley,i'm hayley.,
9,4,2,19,gunther,ha!,
9,4,2,21,hayley,i would love to go out with you.,
9,4,2,23,hayley,"no that's just where you were going i just figured that i'd help you out, you don't seem like the kind of guy that does this very a lot.",
9,4,2,24,gunther,ha!,
9,4,4,0,hayley,what a great dinner.,
9,4,4,2,hayley,"your welcome again, i'm gonna make some coffee can i get you anything?",[laughs]
9,4,5,1,mike,sure who are you?,[looks confused]
9,4,5,3,mike,oh.,
9,4,5,5,mike,"ok, unless you're not gonna try to get me to join a cult are you?",
9,4,5,7,mike,oh it's just you have that look,[shuts the front door]
9,4,5,9,mike,what's up is phoebe ok?,
9,4,5,11,mike,that's why she was weird.,
9,4,5,13,mike,"i'm not blowing her off, i actually just got off the phone with her, were going out tomorrow night, i mean i hope that's ok with you stranger from the coffee house.",
9,4,5,15,mike,hey wait wait wait wait wait! is that true what you said phoebe's never had a serious relationship?,
9,4,5,17,mike,but you did say it,
9,4,5,19,mike,vicrum?,
9,4,8,17,mike,"you know i'm trying to think of the last time i opened a door and you weren't there, phoebe are you ok?",[ross opens the door] [she has her hands over her mouth]
9,4,9,0,hayley ,"so it was kind of a shock after 25 years of marriage my parents, a perfect couple getting divorced, i kinda took it the hardest cause i was the youngest.",
9,4,9,2,hayley,what?,
9,4,9,4,hayley,what! when?,
9,4,9,6,hayley,"i really, really think i would remember sleeping with you",
9,4,9,8,hayley,no it's not ringing any bells.,
9,4,9,10,hayley's roommate,hey hayley you've really gotta fix that doorknob. joey!,
9,4,10,1,mike,but rachel i thought she just had a baby with ross,
9,4,10,3,mike,that is so wrong and on top of that his a glue sniffer.,
9,4,10,5,mike,"i just think there's somebody better out there for you, i mean i'm not saying me but. maybe me.",[pause]
9,4,10,7,mike,"and you don't have to worry about glue sniffing with me. although i do smell the occasional magic marker, yeah ah anyway i just think i can make you happy.",
9,4,10,9,mike,what's wrong?,
9,4,10,11,mike,uh huh,
9,4,10,13,mike,no. well look can i think your weird and also cool for telling me the truth and also wanna kiss you.,
9,4,10,15,mike,definitely,
9,5,2,1,ken,"thats right. is it true, that the reason you are here in tulsa is that you fell asleep in a meeting and took the job without realizing what you were saying yes to?",
9,5,2,3,claudia,im sorry. does the smoke bother you?,
9,5,2,5,claudia,"yes, in oklahoma its legal to smoke in offices with fifteen people or less. would you like one?",[passing the pack]
9,5,2,7,ken,thats not true. if you dont wanna smoke,
9,5,2,9,ken,"im sorry, but isnt your wife back in new york?",
9,5,5,4,waiter,"soo, are we expecting the rest of our party shortly?",[with british accent]
9,5,5,6,waiter,"right. we do have a table for two available, perhaps you would be more comfortable.",
9,5,5,9,waiter,its just that we do have some large parties waiting.,
9,5,8,0,waiter,hello.,
9,5,8,2,waiter,its been an hour. ??? be willing to reconsider switching to a smaller table.,
9,5,8,4,waiter,you cant order until your entire party has arrived. restaurant policy.,
9,5,8,6,waiter,estrangement .,[?]
9,5,8,10,maitre d,"good evening, miss. miss? miss? miss!",[phoebe turns her head away] [from the opposite side] [she turns again]
9,5,10,3,ms. geller,"i understand, separation is hard. one time i was about to leave ross to go to the beauty parlor and he got so upset, he took off all his clothes, tucked his ??? between his legs and cried out: mommy, im a girl, take me with you.",
9,5,12,2,waiter,erdoes not.,
9,5,12,4,waiter,"oh, theyre both exclus",
9,5,12,8,waiter,ill just wait to put your order in.,
9,5,12,34,waiter,ill give you another minute.,
9,5,12,77,maitre d,i sincerely hope the rest of your party is returning.,
9,5,13,0,waiter,"how was everything, sir?",
9,5,13,2,waiter,"well, i hope, you got some room left.",
9,5,13,3,waiters,"happy birthday to you, happy birthday to you, happy birthday dear","[with birthday cake, singing]"
9,5,13,5,waiters,"joey, happy birthday to you.",
9,6,2,0,mike ,this is nice.,
9,6,2,2,mike ,you need both hands for that?,
9,6,2,6,mike ,is it?,
9,6,2,8,mike ,"okay, when i got divorced, i didn't think i'd feel this way about someone for a really long time... then again, i didn't think i'd meet someone like you... and... this may be crazy soon, but... i want you to have this... no, not... that's gum. ooh, five bucks... i love it when that happens, you know... think no note's there...","[he tries to get something from his pocket, but it's not that easy... phoebe looks in a ""what's happening"" face to him. he finally has found something] [he digs in a little more.]"
9,6,2,10,mike ,"oh, sorry.",[he digs in again and finally finds what he's been looking for. a key.]
9,6,2,12,mike ,it's to my apartment.,
9,6,2,14,mike ,"yeah, look, and i don't want you to feel like you have to give me your key just because...",
9,6,2,16,mike ,"oh, thank god.","[he laughs nervously, and phoebe gets her keychain from her bag.]"
9,6,2,18,mike ,"is this cool, huh?",
9,6,3,1,prospective nanny ,"i think that's really smart. the easier we can make the transition for her, the better.","[in a sweet, caring voice] [ross and rachel seem pleased with the answer.]"
9,6,3,3,prospective nanny ,not really.,
9,6,3,7,prospective nanny ,"oh, you know, wait. i do have one question. do you guys do random drug testing?",[she starts playing with her hair]
9,6,3,9,prospective nanny ,"that's cool. but... but if you do, i'm gonna need three days notice.",
9,6,3,15,sandy ,hi... i'm sandy.,[a guy]
9,6,4,1,david ,hi! i-i-is this a bad time?,
9,6,4,3,david ,"well, just for a couple of days, uhm... i'm here to explain to the people who gave us our grant, why it's a positive thing that we spent all their money and uhm... accomplished uhm... nothing.",
9,6,4,5,david ,"well, it got me to new york anyway, and then i got on a cab at the airport, and the guy said where to? and i just... gave him your address i... i... i didn't even think about it.",
9,6,4,7,david ,damn it!,
9,6,4,9,david ,"wa... wa... wait! we can... call them later. can you just... just stand there f-f-for a moment? boy! there's an old russian expression, uhm... it goes: schto ya ztez vigul... ui ! roughly translated that means uhm... this thing that i'm looking at, wow !",
9,6,4,11,david ,"are... are you kidding? you know, when you don't see someone for a long time, a-a-and you kind of build them up in your head and you start thinking about: come on, don't be crazy. nobody is that beautiful, but... well, you are. well, so, uhm... are you seeing... anyone?",[phoebe seems very charmed] [phoebe is still up on a cloud from what david just said]
9,6,7,0,sandy ,"i really do understand how hard it's gotta be to leave your child with another person. i mean, it's leaving behind a piece of your heart...",[ross has got that bored/angry/skeptic look and rachel is very emotional]
9,6,7,4,sandy ,it's okay. i get that a lot doing what i do. but i am straight. i-i'm engaged actually.,
9,6,7,6,sandy ,her name is deliah.,
9,6,7,9,sandy ,"i realise how it's... a bit unorthodox for some people, but i really believe, the most satisfying thing you can do with your life, is take care of a child.",
9,6,7,11,sandy ,"like in my last job, i met daniel when he was three weeks old. and i got to watch him grow into this awesome",
9,6,7,12,"person...    when i left, i said",i'll see you soon... and he said to me: skdandy... that was his name for me... i'll see you every day... right in...,"[ross and rachel look puzzled] [points at his heart, but starts to cry before he can finish his sentence. rachel tries to comfort him, but ross has this ""you've got to be kidding me"" look all over him]"
9,6,7,15,sandy ,"oh, oh, i can do it for her, if you want...",
9,6,7,24,sandy ,i er... i hope you don't mind. i used some of my home-made lotion on emma. it's a mixture of calendula and honey cream. it'll dry that rash right up. plus... it keeps the hands young...,[it makes rachel smile]
9,6,7,26,sandy ,that's great! i'm sorry. it's just... such an emotional thing when you're welcomed into a new family...,"[he gets emotional again and waves his hand in front of his face in a feminine way, like trying to dry his tears]"
9,6,9,0,david ,"wow, you look even... more beautiful than you did yesterday.",
9,6,9,2,david ,"in fact, ehm... i going to kiss you now.",[david holds phoebe and wants to kiss her.]
9,6,9,4,david ,"yeah, i-i don't, i can't get away with stuff like that. i-i-it sounded sexy in my head, so i...",
9,6,9,6,david ,oh... oh...,
9,6,9,8,david ,"no... well, yeah.",
9,6,9,10,david ,"well, i-it's okay. i-i-i understand... well, s... well, are you happy with this guy?",
9,6,9,12,david ,"damn it! i-i'm sorry. i-i don't mean that. i-i want you to be happy... but only with me. no, uhm... that's not fair. uh, who cares, leave him!. oh, i don't mean that. yes i do... i'm sorry uhm, i... i think i should probably uhm... go...",
9,6,9,14,david ,well... just so you know... hearing it wasn't exactly a vladnik carnival either... can we at least hug goodbye?,
9,6,9,16,david ,no... no...,
9,6,9,18,david ,in minsk...,
9,6,9,20,david ,...it's uhm... i-it's two on each cheek and uhm... and one on the lips.,
9,6,10,3,sandy ,"well, her favourite flower is the camellia. from the poem...",
9,6,10,5,sandy ,"you know, i can't tell it again...",[wipes his tears again]
9,6,11,1,david ,"but... i-i-it's nice... a-a-and... nice is good. a-a-and good is not bad, ergo , w-w-we should keep kissing.",
9,6,11,3,david ,but... ergo ...,
9,6,11,5,david ,uhm... uhm... goodbye... uh... schto ya ztez vigul... ui ...,"[david holds his hands gently on the back of phoebe's neck. there's a sound of a a bunch of keys rattling, and the door opens... it's mike]"
9,6,11,6,mike ,"well... hey, the key works...!",[he looks as if he doesn't want to believe what's happening]
9,6,13,0,mike ,so... how many guys have your key?,
9,6,13,2,mike ,your lipstick's on his mouth.,
9,6,13,3,david ,"oh, uh... we just uh... happen to wear the same shade.",
9,6,13,5,mike ,did you uhm...,
9,6,13,7,mike ,...kiss him?,
9,6,13,9,david ,"yes, but uhm... you should know... she really likes you. i-in fact i-i-i don't think you realise j-just how lucky you are fella.",[he points at mike]
9,6,13,10,mike ,don't point your finger at me,
9,6,13,11,david ,why? wh-what are you going to do about it?,
9,6,13,12,mike ,well... i'll... just show you what i'm gonna do about it...,[he hits david's finger with his finger and they start to finger-fight using their fingers as swords saying all kinds of macho crap]
9,6,13,14,david ,"allright... but... if i ever do come back from minsk... well, you just better watch out.",[points at mike]
9,6,13,15,mike ,"well, if i ever go to minsk, you 'd better watch out.",
9,6,13,16,david ,"oh, you're going to minsk?",
9,6,13,17,mike ,"well, i might.",
9,6,13,18,david ,"really? well, if you do, come in the spring. it's just lovely there.",
9,6,13,20,david ,right... goodbye phoebe.,[makes a move to kiss her.]
9,6,13,21,mike ,"hey, what are you kidding me?",
9,6,13,22,david ,"right-o, right-o... take good care of her.",[to mike] [and he leaves]
9,6,13,24,mike ,it's never gonna happen again right?,
9,6,13,26,david ,"i-i... oh i...i just wanna say uhm... if you do ever come to minsk, that's my number we'll uhm... we'll party up vladnik style.",[gives mike a business card] [he leaves again]
9,6,14,4,sandy ,who's up for puppets?,
9,6,14,6,sandy ,"well, please welcome... the snufflebumps... who wants to be mr. wigglemunch and who's gonna be the grumpus?",
9,6,14,8,sandy ,actually studies have shown that the movement and colours help their cerebral development... the whimsical characters are just for us.,[he winks to joey and rachel. ross's face says he disapproves. joey sees that and kind of angrily says...]
9,6,14,11,sandy ,"well, i guess we know who's gonna be the grumpus...",[ross goes to the kitchen]
9,6,16,0,sandy ,"so you see wigglemunch, that's why it's important to shaaaaaaare...",[in a puppet voice]
9,6,18,3,sandy ,oh...,[surprised]
9,6,18,7,sandy ,"oh, no, no, no... that's okay. i got a lot of offers from other families. i just picked you guys because... i liked you the best.",
9,6,18,10,sandy ,"no, none at all. you need to be happy with whoever is in your home... although if you don't mind telling me, what was your problem? maybe it's something i can work on in the future.",
9,6,18,12,sandy ,what is it...? please...?,[ross hesitates] [he tilts his head]
9,6,18,14,sandy ,"that's fair... although, can i ask... why do you think that is?",
9,6,18,16,sandy ,hmmm...,[and shakes his head]
9,6,18,20,sandy ,that must have been hard.,
9,6,18,22,sandy ,but you are a real boy!,
9,6,18,24,sandy ,it's allright! crying is good. it lets the boo-hoos out.,
9,6,19,0,sandy/grumpus ,"and what's the one kind of boat that can never, ever sink?",
9,6,19,2,sandy/grumpus ,a friend-ship...,
9,6,19,4,sandy ,"oh, i gotta go.",
9,6,19,6,sandy ,twenty bucks.,
9,7,5,0,catherine ,"oh hi, come on in. i'm catherine, the listing agent.",
9,7,5,3,catherine ,"actually, he is buying a much bigger place. it's got a great view of central pa.....",
9,7,5,6,catherine ,"all the appliances are included. there is a lot of light, a new kitchen... i think you guys would be very happy here...",[joey and chandler both realise what she's assuming and start laughing.]
9,7,5,8,catherine ,"oh... okay, sorry!",
9,7,6,0,mike ,wow! you look like... like my mom.,
9,7,6,2,mike ,great! come on in!,[mike kisses her on the cheek. a butler walks in and takes phoebe's coat.]
9,7,6,4,mike ,"no, my parents are rich.",
9,7,6,6,mike ,"mom, dad, this is phoebe. phoebe, these are my parents: theodore and bitsy.",
9,7,6,8,bitsy ,it's so nice to finally meet you!,
9,7,6,10,bitsy ,"well thank you, i'll give you a tour later. it's actually three floors.",
9,7,6,12,bitsy ,"phoebe, why don't you come in the living room and meet our friends?",
9,7,6,14,mike ,hey... wh... what are you doing?,
9,7,6,16,mike ,"yeah, i'm sure they will, but you don't have to do this... i'm wanting them to get to know phoebe, not phoebe...",[accent]
9,7,6,18,mike ,"well, come on...",
9,7,6,19,theodore ,"phoebe, these are our friends, tom and sue angle.",
9,7,6,20,bitsy ,"phoebe, come sit. tell us a little bit about yourself... so where are you from?",
9,7,7,1,mike ,"no, no, no, you're doing fine, really... why don't you go talk to my dad?",
9,7,7,3,mike ,absolutely! or maybe just a little less pimp spit.,
9,7,7,5,theodore ,oh... well...,
9,7,7,7,theodore ,"oh no, not all the time... i do the best i can...",
9,7,7,9,theodore ,oh! owwwww!,[theodore grabs his stomach in agony]
9,7,7,11,theodore ,i recently had surgery.,
9,7,7,13,theodore ,"no, i'll be fine... i just should check the stitches...",
9,7,7,15,theodore ,how could you know. why wouldn't you punch me in the stomach?,[theodore walks out... mike walks towards phoebe]
9,7,7,16,mike ,uhm... did you just hit my dad?,
9,7,7,18,mike ,"but, i mean, you have met... humans before, right? look, why don't you go talk to my mom?",
9,7,7,20,mike ,"yeah, you do that, and i go check my dad for signs of internal bleeding.",[mike walks away and bitsy walks in the same direction.]
9,7,7,22,bitsy ,"well, not at all...",
9,7,7,24,bitsy ,"thank you, i think so too.",
9,7,7,26,bitsy ,is he really?,
9,7,7,28,bitsy ,e-e-excuse me?,
9,7,7,30,bitsy ,that's... my boy.,[bitsy walks away]
9,7,7,31,mike ,awesome!,
9,7,10,1,mike ,phoebe writes lots of great songs. wha... what was that one you sang the other night that everybody just loved?,
9,7,10,3,mike ,no...,[sighs]
9,7,10,5,mike ,stop!,[the butler serves dinner]
9,7,10,7,mike ,"mom, i thought i told you... phoebe's a vegetarian.",
9,7,10,8,bitsy ,oh!,
9,7,10,10,mike ,phoebe you don't have to eat...,
9,7,10,12,mike ,so...? what do you think?,"[looks at his parents, which look in disgust]"
9,7,12,0,theodore ,i can't imagine what he sees in her.,
9,7,12,1,bitsy ,"she actually makes me miss that pill-popping ex-wife of his. oh, hello dear...",[mike walks in]
9,7,12,2,mike ,"hey, what's going on?",
9,7,12,3,bitsy ,we were just chit-chatting. how's your friend ?,
9,7,12,4,mike ,a little better.,
9,7,12,5,bitsy ,"by the way, do you know who's moving back into town? tom and sue's daughter jen.",
